Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
FDM21,OUT013,4121.538327587663
FDV52,OUT019,277.6193445489916
NCW06,OUT013,3054.273984897691
FDX36,OUT035,3744.3120953103776
FDT35,OUT027,4259.16013245937
NCL19,OUT010,281.84175000293993
NCD31,OUT046,2631.339741535493
FDE53,OUT019,259.1568330043112
FDW58,OUT019,249.48485629129405
DRF48,OUT046,3131.0392509016547
FDW57,OUT035,2877.793330786952
DRH13,OUT017,1648.1575191396953
FDT33,OUT013,2674.4271706404265
DRK47,OUT027,5848.506946303574
FDY22,OUT010,315.638914586385
FDC35,OUT019,562.0027919111275
FDO03,OUT013,3758.5374314616447
FDF24,OUT045,1306.17842249062
FDF56,OUT018,2879.341288657678
FDD28,OUT013,1018.8330125900414
FDG53,OUT027,3021.6436514549127
FDO27,OUT019,236.55070001591073
NCF54,OUT018,2747.007359494994
FDC20,OUT027,1268.9426849601502
FDU10,OUT046,646.3990076044886
DRA24,OUT018,2526.879022436385
FDA02,OUT010,366.4083657701947
FDG10,OUT017,871.1715132757906
FDW39,OUT010,430.8021358489825
FDP04,OUT019,143.1915055683641
NCM55,OUT013,3089.635877549836
FDG47,OUT045,4158.692819459778
NCU41,OUT017,3044.0763643154037
NCK31,OUT017,782.785429223163
FDZ46,OUT045,1653.746635791177
FDU13,OUT027,4059.568434689893
NCF19,OUT045,762.4361681243846
NCJ43,OUT013,2876.3464857848962
NCJ05,OUT045,2540.543931799091
FDS04,OUT027,2997.950935562033
FDX28,OUT010,240.13632473789866
FDB41,OUT027,1095.10202490734
FDG53,OUT046,2099.3302324908213
FDL15,OUT010,370.374703311396
FDQ08,OUT049,1000.1734660583642
DRN36,OUT013,1550.0237364862055
FDI46,OUT013,4067.326436487106
FDG16,OUT027,5848.506946303574
FDV32,OUT013,1196.9701103161713
FDF44,OUT010,278.13112913507825
FDK04,OUT018,895.2683450292863
NCA41,OUT013,3061.0431548571446
FDD51,OUT017,627.5648489636246
NCZ53,OUT045,3092.2185644222563
FDP01,OUT027,4077.5207401713915
FDY25,OUT049,3094.7241793573603
FDB17,OUT018,2889.982326616793
NCV54,OUT018,1933.9952471995214
FDJ32,OUT017,1050.9453414992997
FDA37,OUT049,2028.413438708767
FDG35,OUT035,2871.794012306349
NCM05,OUT018,3831.0530109811793
FDG45,OUT046,3582.9688385306204
FDH28,OUT013,707.0243901021647
NCE18,OUT049,4012.1797542362538
FDH38,OUT045,1963.2430522998961
FDR56,OUT013,3068.8602995798683
FDH17,OUT027,2830.9666783414445
FDD39,OUT049,3620.4111690832406
FDB41,OUT049,779.9735921960711
NCR53,OUT046,3669.770662725828
FDX46,OUT017,873.1438698515517
FDV28,OUT049,619.4065785014342
FDA08,OUT018,2493.3972975300453
FDH45,OUT017,617.8607488891156
NCS38,OUT010,270.3700453184917
FDD40,OUT010,510.8589321424433
DRM59,OUT035,2490.824833039415
NCJ43,OUT018,2794.3718318187325
NCN29,OUT013,823.8574118397847
NCC19,OUT045,3107.2444014856264
FDR56,OUT035,3091.560519750802
FDZ43,OUT049,3904.3747147262993
FDJ32,OUT010,132.34676950655657
DRH03,OUT017,1450.4300456434078
NCZ54,OUT035,2633.122634418745
FDE26,OUT017,2459.399492407183
FDS03,OUT045,1058.3411145637026
DRZ24,OUT019,279.1176003898009
FDO48,OUT027,5846.583091448908
FDW39,OUT049,2874.9519970912843
NCK05,OUT049,1035.9978085067441
NCK30,OUT017,4061.387298681612
FDT27,OUT018,3569.25275404462
FDS08,OUT019,427.04235983220525
NCJ19,OUT049,899.248659289675
FDC58,OUT045,634.3974383635082
DRE37,OUT013,3096.7210668626444
FDW02,OUT035,2015.6471881848574
FDJ02,OUT010,368.307388986169
FDX09,OUT045,2891.7046769560066
FDT31,OUT010,493.19857001251034
FDI24,OUT049,2907.0760214621127
FDY09,OUT045,2902.616043021262
FDV28,OUT045,604.0249090797644
DRM47,OUT049,3121.3547316533945
FDT52,OUT019,569.8447091934562
FDI48,OUT018,854.9317882551798
FDY55,OUT017,4069.5627364382435
FDU48,OUT013,2031.826183572798
FDN25,OUT045,869.7788821385574
FDP20,OUT049,2046.3943458517401
FDJ15,OUT013,3087.8607082740737
FDD04,OUT018,1977.4013791392513
FDY58,OUT045,3819.6072177662195
FDR37,OUT018,2984.55786757546
FDF44,OUT013,2031.230780803014
FDD32,OUT045,1326.31577389577
FDR57,OUT017,2495.42661684678
DRG39,OUT027,1268.9426849601502
FDX15,OUT017,2572.0810604073545
DRN37,OUT045,2562.025497232133
FDW40,OUT027,3021.6436514549127
FDB32,OUT049,1462.7606969356234
FDM40,OUT018,2133.355195930124
FDE39,OUT027,2969.098237697106
DRH49,OUT017,1327.1101787214607
FDT46,OUT049,782.8582006662093
NCF06,OUT035,4121.6646239865
FDP07,OUT017,3031.50810378731
FDC04,OUT013,3868.958974616688
FDZ32,OUT017,1646.7075441919699
FDD50,OUT045,2780.556891344236
FDU56,OUT017,3092.7892074920564
FDV34,OUT017,1081.6601723777092
NCY41,OUT013,691.2024675043209
NCK18,OUT046,2594.4072540428306
DRH25,OUT049,854.825631765786
FDT57,OUT046,3938.991938372029
FDV56,OUT018,1629.2255918350857
FDV12,OUT045,1543.3914901880353
FDN52,OUT017,1377.3525644682152
FDX38,OUT035,758.354037667161
FDE47,OUT018,1959.9947603341548
NCO07,OUT013,3517.180367593169
FDV09,OUT027,4065.193497259594
FDZ23,OUT019,479.15726174947196
DRH51,OUT018,1370.2859062511382
NCY54,OUT045,2871.6162569167586
DRG49,OUT013,3871.262542978089
NCC19,OUT049,3130.830292629018
NCV53,OUT045,3978.615177686077
FDZ47,OUT019,246.51467140011482
NCO26,OUT018,1854.8392499673282
NCP02,OUT045,986.4582013699693
NCW30,OUT018,3838.4892290759653
NCN55,OUT046,3967.096491243095
FDB20,OUT010,155.35769478888372
DRL11,OUT013,2465.768465320022
DRD60,OUT045,3076.36030700319
FDW14,OUT010,203.60314619305743
FDL27,OUT010,145.89947843381742
FDU09,OUT018,891.5896119172701
DRH36,OUT027,1493.4966760698026
FDP34,OUT027,4138.283229695828
FDE04,OUT017,2872.5442104908343
FDZ57,OUT027,2992.071703125043
FDF02,OUT010,242.1245285175658
FDG28,OUT045,3989.9691355037153
NCI31,OUT046,629.872323387314
FDT43,OUT013,836.3871052323811
FDU20,OUT046,2075.828574912778
FDD53,OUT013,717.2823475388816
FDW15,OUT045,2529.2690323777138
NCT53,OUT045,2561.4297774161478
NCG55,OUT027,2942.871302362799
FDD48,OUT035,1930.2734660882934
FDG47,OUT049,4152.239380196788
FDI21,OUT017,1052.900414837083
FDT27,OUT017,3828.765164497548
DRO35,OUT013,1957.8764148341763
FDD33,OUT017,3798.361088336094
FDC04,OUT035,3937.1647957205423
FDY34,OUT013,2557.2880377018028
DRJ49,OUT049,2083.01688214665
FDE05,OUT049,2433.771747276679
FDU31,OUT017,3705.7132033338107
NCN19,OUT027,5191.708140119402
FDK56,OUT027,5185.329709252446
FDK58,OUT017,1645.4368379607747
NCJ42,OUT035,1644.9342618913342
FDZ34,OUT027,5706.622537430044
FDA52,OUT018,2766.45380379288
NCR29,OUT013,1013.3018754227543
FDT48,OUT035,3217.2196247746547
DRJ51,OUT019,570.523632493868
NCS54,OUT046,2915.743117153069
FDV01,OUT035,2548.0951446445547
DRG51,OUT027,4242.643914188781
NCG42,OUT013,2058.310897039806
FDA51,OUT049,1942.4338193673839
FDV19,OUT010,382.917116142009
NCT18,OUT045,3096.267223861829
NCS41,OUT045,3101.825688075761
FDO03,OUT046,3824.30454687358
FDL12,OUT010,132.34676950655657
FDY37,OUT010,353.5008329482082
FDI58,OUT049,1448.765640861364
FDT28,OUT018,2411.6034404756256
NCC42,OUT010,278.66025991315746
FDO01,OUT017,2063.751997325564
FDJ02,OUT013,2478.2794321867063
FDQ04,OUT018,617.542906887318
DRL47,OUT013,2044.0858425715894
FDZ32,OUT035,1649.8826348386676
FDC35,OUT035,3566.7700985232605
FDX14,OUT045,1104.5063599203938
FDZ35,OUT013,1647.9028223330358
FDL14,OUT013,2429.6760456919146
FDO04,OUT049,895.0082212116923
DRK11,OUT017,2461.847028223112
FDB44,OUT018,3410.1760224606255
FDZ50,OUT049,3144.819325786727
FDI12,OUT027,2687.405626658708
FDU43,OUT017,3945.7253928695327
FDD58,OUT010,231.7888561429726
FDB27,OUT017,3092.8285891058413
FDB04,OUT018,1361.789354303383
NCO17,OUT013,1967.9374827580184
FDL12,OUT017,874.1901534309094
DRJ13,OUT049,2562.1755144591534
FDD57,OUT045,1540.8403947698296
FDW19,OUT035,1724.3097281926778
DRD27,OUT018,1591.3119959716225
FDH27,OUT027,4048.4240877615225
NCW30,OUT027,5846.583091448908
FDR40,OUT018,1299.0942848388147
FDG05,OUT013,2463.967457553513
NCY41,OUT019,131.202811489774
FDI38,OUT018,3234.954513090842
FDR20,OUT046,659.8150077261294
FDE09,OUT017,1654.4475818939559
FDN50,OUT019,236.05557875475876
DRF27,OUT045,2483.2946781632463
DRF51,OUT013,691.8326354003816
NCO02,OUT019,146.97705384282
FDB51,OUT027,1372.5072314028002
FDJ50,OUT013,959.0364438971228
FDN52,OUT013,1427.2602885209055
FDX14,OUT013,1392.9892777768712
FDT27,OUT019,570.4104793924267
FDV10,OUT013,712.4571667019466
FDU33,OUT046,680.2717921584918
FDU58,OUT046,3128.5729763334025
NCP42,OUT027,5747.823812370112
FDL51,OUT027,5846.583091448908
DRH15,OUT027,1095.7431952432262
FDU16,OUT017,1354.060214412668
FDW15,OUT017,2515.3955665022777
FDQ44,OUT045,2013.5046571208702
NCI06,OUT027,4829.676067557579
DRK23,OUT019,568.3469191010134
FDC28,OUT035,1653.0951116288613
NCY17,OUT019,131.202811489774
NCV05,OUT018,2400.1325456384234
FDM34,OUT019,285.1965841620199
DRD60,OUT027,5118.807783805617
FDT38,OUT046,1369.1380239760404
FDQ57,OUT018,2367.7103064505236
FDE59,OUT027,1023.0127268575934
NCM43,OUT046,2644.346071786734
DRI51,OUT049,2859.651241514276
NCG30,OUT017,2001.744465908179
NCK54,OUT035,1934.6879784556575
FDQ16,OUT019,263.52720580694694
FDI36,OUT013,3064.6659979689994
FDX16,OUT027,4059.568434689893
FDA34,OUT046,2900.94073613308
FDJ48,OUT018,3682.820092342184
FDU47,OUT035,2022.3727062405915
FDS39,OUT046,2149.5814153803626
FDD11,OUT046,4127.091322593723
FDM16,OUT027,1440.0042976626937
FDU56,OUT018,2981.1478937362717
FDQ32,OUT017,1998.2735534406215
DRK35,OUT013,708.0765624729706
FDA58,OUT049,3771.763117875339
DRG48,OUT019,359.19575243743003
FDT59,OUT010,570.6235001784635
FDQ31,OUT019,215.41093190947177
FDS51,OUT018,1070.1284450855246
FDW32,OUT027,2554.7762882606366
FDI15,OUT027,5848.506946303574
NCV30,OUT017,1014.9103900058393
DRG25,OUT049,3118.8368493659113
FDT02,OUT013,689.817671918767
FDO33,OUT027,2942.871302362799
FDP38,OUT035,770.4776796615387
FDZ45,OUT035,3097.643659130203
NCA54,OUT027,4829.676067557579
FDU33,OUT017,743.4944948451798
FDN58,OUT017,3874.24386304134
FDI05,OUT045,1157.5670838812175
FDM57,OUT019,189.62519607005694
NCS42,OUT027,2704.0913100067028
FDB57,OUT045,3750.84585353625
FDC03,OUT045,3087.956983647686
FDZ58,OUT013,2021.9986456765007
NCK29,OUT045,1992.9642892148463
NCR53,OUT045,3720.919485701123
FDE26,OUT027,4051.0259026957688
FDU52,OUT049,2445.823416738591
FDE41,OUT027,2338.7646233175865
FDU38,OUT018,2989.626816859236
FDA52,OUT017,2878.514017354897
FDW46,OUT046,1119.0848897979006
DRI59,OUT035,3805.6015053229667
FDT38,OUT035,1354.9374866311305
FDL33,OUT018,2976.954065025846
FDQ01,OUT027,5846.583091448908
FDJ08,OUT046,3110.612999146324
FDQ47,OUT049,620.220779634274
NCZ18,OUT013,3964.5286903398205
FDE29,OUT017,975.2313715936259
FDF10,OUT027,4053.583152446131
FDC48,OUT049,1338.3174597822413
FDY58,OUT013,3731.9164788236867
NCX30,OUT010,572.4487479863459
FDV11,OUT013,2874.4764411184387
FDT46,OUT046,785.3871243473346
DRD01,OUT019,131.202811489774
FDQ11,OUT013,4085.0844668906966
NCM41,OUT017,1450.9912583398993
NCC55,OUT013,691.265992451985
FDG45,OUT027,5848.506946303574
NCQ54,OUT049,2756.8380107043763
FDM34,OUT045,2019.7202059145447
FDD17,OUT019,567.8293129383865
FDN38,OUT027,5846.583091448908
FDB53,OUT018,2422.46371041853
NCL06,OUT035,4132.3648616099645
NCV18,OUT019,189.62519607005694
FDX25,OUT013,3090.4862287921883
FDB39,OUT046,942.861727021114
FDC33,OUT049,3100.417454538666
NCO14,OUT018,644.4863253597136
FDA58,OUT027,5848.506946303574
NCQ02,OUT017,3092.288466008417
NCR53,OUT017,3775.9482379970927
FDN52,OUT046,1378.316643780585
FDG26,OUT046,4119.619864027867
FDE23,OUT027,1095.9357862274678
DRI37,OUT013,1037.9335062795046
DRH37,OUT018,2546.0286820632737
FDO01,OUT035,2047.0507224301848
FDK45,OUT049,1955.8767301293537
FDP23,OUT049,3632.332674994994
FDM33,OUT035,3742.9448514816836
FDD36,OUT017,2031.4192408338524
FDL56,OUT017,1357.9408557999805
FDT27,OUT010,570.7896407561183
FDG52,OUT017,637.0642535463388
NCL42,OUT035,3951.9998842191035
DRJ24,OUT046,3127.2181270264223
FDV38,OUT046,903.2856981797481
FDT35,OUT045,2770.1650045381452
FDY51,OUT045,3685.0227869619894
FDC37,OUT017,1645.918255794003
NCP43,OUT013,3009.2202114637657
FDO33,OUT045,1734.1298220883732
FDW04,OUT018,1961.3392157248998
NCC31,OUT046,2483.0684887716034
FDK22,OUT049,3601.2545776730904
FDJ50,OUT017,865.2889368149296
FDV13,OUT017,1382.821976820704
DRL60,OUT017,2464.1858609009364
FDW03,OUT017,1648.3990948285518
FDY27,OUT035,2894.4451139236603
FDB39,OUT027,1268.9426849601502
FDU59,OUT045,2552.24047230442
FDZ57,OUT049,2061.3112604371318
FDO21,OUT049,3721.037991174724
FDS43,OUT018,3001.1330957706673
FDU28,OUT010,501.0605743211148
FDC51,OUT010,273.2645724232613
FDW16,OUT010,228.46695701801
FDP32,OUT010,276.55641476481435
FDB60,OUT019,506.8041234800441
NCQ30,OUT046,2029.7995038365427
FDD26,OUT049,3144.795523079933
FDI44,OUT045,1282.6058367704788
DRH23,OUT046,946.4166984347362
FDO44,OUT046,1707.0365299685552
FDG04,OUT046,3097.2199596851888
FDM32,OUT027,2766.49775774003
FDM09,OUT013,2750.443478598455
FDZ47,OUT013,1567.7372448888318
FDM40,OUT027,3136.121327082851
FDY48,OUT017,1637.8095190694178
NCM30,OUT045,632.9185672971626
FDX36,OUT010,570.7896407561183
DRF03,OUT017,608.934188515143
FDN51,OUT049,4127.892770686373
FDM57,OUT049,1338.7871557633296
FDB35,OUT049,1454.1770961247232
FDY13,OUT027,2033.351810350933
FDA37,OUT017,1995.8289334939295
NCX53,OUT017,2107.676489337291
FDD59,OUT018,1308.5470564043824
FDX10,OUT019,131.202811489774
FDC03,OUT018,2982.102097697256
FDW43,OUT035,3810.994919605353
FDW10,OUT046,2828.3730126616615
FDY14,OUT027,5848.506946303574
FDV43,OUT045,719.4822924680958
FDO40,OUT013,2464.480619475623
FDP46,OUT027,2724.5298095212265
NCE43,OUT019,386.1405610926491
FDD05,OUT035,2025.2304071225972
FDJ60,OUT010,384.44606324657803
DRE27,OUT018,1517.9359349411427
FDO11,OUT035,4066.2397744672407
DRG11,OUT027,2897.7827304577786
FDK33,OUT010,570.1466234814711
DRM23,OUT045,2789.198152578105
FDJ02,OUT027,4053.583152446131
NCZ05,OUT045,1645.6318181695303
NCL30,OUT013,2032.2458109940992
FDZ19,OUT018,2762.8118293148873
FDM45,OUT049,2024.219831299671
FDO36,OUT046,2925.382129083359
NCK31,OUT045,766.9954638789968
DRJ37,OUT045,2490.1433931477836
FDP24,OUT018,1942.3572939039689
FDF46,OUT013,1932.6917663863974
FDX46,OUT019,131.6676106724133
NCL18,OUT045,3028.065898861393
FDJ26,OUT013,3547.61234784721
FDJ07,OUT045,1960.260134147197
FDY15,OUT013,2479.0592833872515
DRG01,OUT045,1141.6752890642138
FDF58,OUT045,1052.0951012094513
FDZ14,OUT019,279.3518588336871
FDP31,OUT049,1060.4256634693947
FDH45,OUT013,716.1507804589448
FDA09,OUT010,430.11385367314557
FDW31,OUT035,3110.6908001948773
FDA57,OUT046,653.5523990284456
NCE55,OUT035,2885.3776452074335
FDC17,OUT019,566.1044968311055
FDC59,OUT013,1218.0767805608275
FDA22,OUT013,2657.045523015024
FDK52,OUT035,3804.9481219676763
NCM26,OUT046,2533.0738109508
NCT53,OUT035,2638.909356801954
FDW45,OUT018,2423.897504927495
NCI18,OUT035,3766.3986352012557
FDE38,OUT018,2458.36294648838
FDF08,OUT019,215.23529447416192
FDY58,OUT010,568.2566383384215
FDF58,OUT019,136.08439447989446
FDX39,OUT017,3686.284925103258
FDB44,OUT049,3644.1374298082083
FDF28,OUT013,2032.4762793509042
FDE39,OUT013,1951.2413481147814
FDT37,OUT018,3830.5561133485853
FDZ45,OUT017,3137.452844058363
FDO40,OUT035,2536.598504844621
FDM57,OUT027,2495.182721711569
DRG36,OUT017,2884.046337764607
FDY36,OUT010,145.74437845745695
DRL60,OUT027,4077.5207401713915
FDS25,OUT019,268.02673817509304
DRF49,OUT027,2941.9404482958153
FDP16,OUT045,3966.2602519746747
FDS60,OUT049,3024.3578760441933
FDU15,OUT027,1030.295075047016
FDK43,OUT046,2091.9299456518625
FDN25,OUT046,945.4008987344525
FDE53,OUT049,1640.0194818953657
FDB22,OUT013,2419.1112942250275
FDE39,OUT017,1988.3648442259623
FDX35,OUT035,3815.5085143738
NCG54,OUT049,2785.0816014192683
FDH27,OUT035,2469.3970507507556
NCK42,OUT013,3548.3227237432047
FDS25,OUT049,1649.7297066830051
FDI10,OUT018,2775.2337333092228
FDU35,OUT035,1616.8756136118425
FDI04,OUT017,3124.6199827882415
DRK23,OUT035,4093.367537702388
FDB53,OUT019,364.3973474423528
FDY02,OUT049,4038.6415487477825
FDM60,OUT035,615.8706953669692
NCJ31,OUT010,572.9663541489729
DRP35,OUT017,2004.8522905293012
NCQ30,OUT018,1944.4947363765884
DRL11,OUT010,382.86630352275125
FDU01,OUT013,3025.6700486731406
FDR39,OUT035,3027.3659882608135
FDO08,OUT046,2569.620028718635
FDC02,OUT045,4185.152913697649
NCZ29,OUT035,2009.395594809954
FDF29,OUT010,278.17476374810724
FDZ23,OUT017,3066.25412508632
NCU53,OUT018,2467.2422385415093
NCW30,OUT013,4101.046193454054
NCM26,OUT027,4107.155452277786
FDV50,OUT027,2984.2210212145483
FDW15,OUT049,2502.7910640880227
FDI35,OUT027,5118.807783805617
FDO11,OUT017,4013.2928650252993
FDN48,OUT046,1453.2590197244501
NCA17,OUT049,2500.4988636462567
NCN54,OUT013,1387.7598868898035
FDP22,OUT013,822.4009319410084
NCB54,OUT035,2001.1691715671996
FDD08,OUT045,605.0731299462527
DRM48,OUT010,131.202811489774
FDG41,OUT027,2934.1974351935337
FDE44,OUT027,1095.9357862274678
FDE26,OUT035,2452.225333246238
NCS38,OUT013,1923.572990611515
NCJ54,OUT018,3535.8340696831756
FDI40,OUT019,246.06410239270764
FDN45,OUT018,3473.167333881645
FDU43,OUT046,3953.481272964961
FDI04,OUT010,517.5091690656442
NCC07,OUT018,1627.018573833337
NCC07,OUT019,248.33900089735968
NCD18,OUT045,3880.703866440815
FDU55,OUT035,4192.609491398538
FDX59,OUT035,595.4638343373416
FDR52,OUT049,3118.113468823841
NCP17,OUT013,1215.3528475366309
FDQ32,OUT045,1999.8657022492566
NCT17,OUT049,3126.3888505281925
FDO10,OUT049,900.0045709813396
FDE32,OUT049,619.1775015393258
FDN44,OUT045,2615.950474171397
FDH02,OUT035,1383.50380585881
FDK60,OUT013,1568.3249160854498
FDS24,OUT019,204.01183624725462
FDL03,OUT010,558.4879185336688
FDB46,OUT027,5846.583091448908
FDO48,OUT049,3710.804775492539
FDZ39,OUT049,1638.9767921404211
FDT02,OUT027,1022.82359822631
FDC50,OUT013,1512.941639306666
FDP39,OUT035,783.1103160334789
DRG15,OUT018,983.6467360130861
FDP10,OUT018,1625.421290496144
FDF53,OUT027,4945.950183231127
FDN34,OUT045,2810.650129385265
FDK02,OUT045,1994.9044478508122
FDC23,OUT045,2880.715089658757
FDJ10,OUT019,285.27875725020016
FDE53,OUT035,1649.4029424278588
FDR25,OUT035,4069.6458716882144
FDW50,OUT046,2588.889307370942
FDS09,OUT049,800.1874555355165
FDW49,OUT010,428.49922072869225
FDU51,OUT046,2941.969202935349
FDF28,OUT018,1959.9894175221807
NCY30,OUT018,2846.858568699956
FDD44,OUT045,4079.1452733599053
FDX09,OUT017,2892.6028199265547
NCF30,OUT013,2017.474101395263
FDZ50,OUT019,479.0617624073968
FDW37,OUT013,1420.6820442312755
FDD11,OUT049,4122.947432911021
DRH39,OUT018,1179.583301118171
FDA36,OUT049,3124.406790709453
NCG43,OUT049,1444.6716531411066
FDF02,OUT035,1643.8323843424575
FDP57,OUT027,2853.2991766360105
NCE42,OUT017,3893.3571633346714
NCR38,OUT027,5846.583091448908
FDP03,OUT019,281.3068199425805
FDO51,OUT035,622.4472796073877
NCQ42,OUT046,2066.982862417018
NCM41,OUT046,1401.881815728273
FDH48,OUT027,2485.9233488640857
DRF60,OUT046,3927.0036626724723
FDJ27,OUT035,1638.3218386843585
FDQ14,OUT013,2413.896644416593
FDN27,OUT017,1953.1354333462639
NCQ02,OUT046,3092.100289036694
FDJ33,OUT049,2020.3568078181113
FDP07,OUT027,5754.528415638326
DRE01,OUT049,3838.4495174594654
FDU36,OUT045,1568.8767143962364
FDL28,OUT017,3887.232227741602
NCX53,OUT046,2145.8528545334643
FDZ39,OUT013,1646.6900262490046
NCP42,OUT013,3038.054340583168
FDJ14,OUT035,1308.5536823934897
FDK04,OUT049,896.0145062595197
NCC19,OUT017,3095.7398261448634
FDS09,OUT018,795.9330388406897
FDZ02,OUT046,1570.2753445925523
FDD35,OUT018,1993.0165492229153
NCY42,OUT017,2442.282183987017
FDB05,OUT045,3874.34073016624
FDF20,OUT035,3082.5214609075174
NCO41,OUT018,1527.5072727540357
FDC40,OUT027,2042.1940977300362
FDV58,OUT045,3022.9883940910436
FDZ57,OUT045,2028.3736079285848
DRM35,OUT046,3006.5225919896952
DRN36,OUT018,1480.1610851631578
FDQ13,OUT046,1356.7267041764517
DRO35,OUT010,269.87247073244873
NCD43,OUT035,1645.6318181695303
FDA51,OUT018,1854.822666096685
NCX17,OUT027,5846.583091448908
NCZ17,OUT049,639.7348504905026
FDR11,OUT027,4227.913651515119
FDW34,OUT049,3907.867552943229
FDN50,OUT017,1452.0413870121577
FDS09,OUT046,789.1553975644878
FDS48,OUT018,2436.362780531027
FDL44,OUT049,2618.5404580637473
DRF48,OUT018,2991.438856382271
FDA14,OUT018,2418.736321240397
NCD30,OUT049,1535.6462320278138
FDI16,OUT017,779.9844442412173
NCG06,OUT035,4136.000714072354
DRZ24,OUT035,1988.3053862192514
NCS17,OUT045,1511.8287307859312
FDB37,OUT045,4008.03370159639
FDE10,OUT035,2009.7688237449267
FDC57,OUT045,3034.4138771209346
FDM12,OUT018,2964.1582881383088
FDE24,OUT049,2049.8570574612536
FDW22,OUT045,3781.6896669983653
DRD01,OUT027,1220.0551852108956
NCZ18,OUT027,5846.583091448908
FDN49,OUT045,626.645338952056
FDR22,OUT035,1956.9242611904247
FDV08,OUT019,131.202811489774
FDY39,OUT046,3139.8417395330125
FDV36,OUT049,2087.9942298668548
FDO60,OUT045,719.3152212677923
FDU04,OUT027,2982.075572877311
FDR20,OUT027,1095.9357862274678
FDW19,OUT019,266.4547073492781
FDU40,OUT049,3051.1044193700845
FDK15,OUT045,1546.0627269928611
DRF15,OUT035,2532.540927164254
FDQ25,OUT017,2902.440447975152
FDI48,OUT019,131.202811489774
FDS49,OUT046,1319.085369961724
FDV22,OUT046,2607.6954487404973
NCV42,OUT046,1656.4391135479516
FDX26,OUT046,3114.767521820996
FDI33,OUT018,1380.6480399211487
FDZ14,OUT049,2024.835814851312
FDG10,OUT013,1015.0659583282671
FDM38,OUT018,772.881382009515
FDG26,OUT027,5848.506946303574
FDH46,OUT035,1640.7109455991365
FDN13,OUT018,1550.533010865401
FDU57,OUT035,2482.9777126816252
NCI06,OUT046,3005.6164654392637
FDM38,OUT045,841.6786894281804
NCG42,OUT010,278.2709914675463
FDL39,OUT045,2997.4761812783054
FDT31,OUT019,504.55066300238053
FDV59,OUT013,3647.230408090597
FDB49,OUT035,1631.0985776424138
FDD58,OUT049,1633.0428848051822
DRN59,OUT046,773.8040105177046
FDX48,OUT049,2517.5372946237076
FDQ11,OUT049,4064.060881006727
FDY12,OUT049,866.6548390477375
FDQ11,OUT045,4089.9423220438553
DRI11,OUT017,1926.2259090861983
FDY32,OUT027,4242.643914188781
FDS51,OUT045,975.9117361630239
FDR19,OUT010,359.7753165093065
DRB13,OUT018,2977.5570568788335
FDS21,OUT035,1017.2631842440352
FDQ40,OUT045,2889.0298995009075
NCE55,OUT013,2848.7388980695414
FDX43,OUT027,4248.9685618836
FDS12,OUT049,2022.7751739221017
DRK01,OUT027,2828.649508995358
FDN25,OUT017,868.6642131370268
FDB60,OUT046,3085.4027044556033
FDQ13,OUT017,1334.4350786205428
DRK13,OUT045,3074.4130563190406
DRF25,OUT018,592.4233349225668
NCD42,OUT019,131.202811489774
FDW25,OUT045,1357.6114339996097
NCV29,OUT027,4825.30612853873
NCK42,OUT035,3658.2105314737373
DRJ13,OUT027,4227.913651515119
DRD15,OUT017,3813.3104672429477
FDM27,OUT045,2543.574765109142
FDZ50,OUT018,3017.1684549654606
FDC04,OUT046,3906.275392339835
FDF50,OUT049,3117.7986451064367
FDP15,OUT045,4090.343479802299
FDK46,OUT035,4213.035158170002
FDZ56,OUT018,2687.3045012704456
FDY60,OUT049,2280.5660604203204
FDB10,OUT035,3957.2323991067638
FDR57,OUT045,2502.3718056612024
FDU58,OUT049,3130.360621390466
FDH02,OUT046,1385.1389947056553
FDP48,OUT013,3101.342183129347
FDI46,OUT035,4088.696172399699
FDW56,OUT013,3090.5502477908844
NCM19,OUT010,267.7912834593761
FDS50,OUT027,5848.506946303574
FDK24,OUT013,730.260593760403
FDO36,OUT017,3009.679646841998
FDK45,OUT027,2942.871302362799
NCL05,OUT045,654.4330940619419
FDL32,OUT018,1858.5164034750778
FDA28,OUT049,2043.0618947155206
FDY36,OUT018,1137.1119229514961
FDP32,OUT018,1952.247743224268
FDL50,OUT046,2042.6160644302895
DRC24,OUT049,2508.722391368517
NCS18,OUT017,1649.4452163951667
FDD16,OUT017,1142.5061204384751
NCV18,OUT013,1427.644719407115
FDX07,OUT046,3062.32917754394
NCZ05,OUT027,2857.216159735281
NCI31,OUT013,691.2024675043209
FDK14,OUT049,1337.5906297320028
NCR06,OUT045,634.9443035764193
NCF54,OUT049,2867.1533916463973
DRG23,OUT010,366.1540636136595
FDD53,OUT046,660.5572063309555
NCM31,OUT027,3004.4438795192905
FDT16,OUT017,4135.884562844983
FDR40,OUT035,1284.5293602451786
DRG25,OUT017,3117.3348229631038
FDT10,OUT035,978.6942034144241
FDY32,OUT013,2493.0521119077353
FDN50,OUT035,1454.8233697601297
FDZ35,OUT019,249.10755842866712
NCP54,OUT045,2014.1181732271457
NCD07,OUT035,1733.8017269438005
FDS02,OUT018,2983.1275114476102
DRN59,OUT018,764.0497376267518
DRB24,OUT013,2435.445889360743
FDP37,OUT027,2986.2956079225432
DRB01,OUT018,2999.153546614049
FDR47,OUT046,3055.493274657775
NCM31,OUT010,281.3592898775712
